Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2021-05-10,44.03768539428711,44.43171853791196,43.87819825963349,43.9219781294436,26307600
2021-05-11,43.640533447265625,44.05333046695852,43.2558839563552,44.05333046695852,26464200
2021-05-12,42.51158905029297,43.46227022509965,42.502208929229994,43.42787048314723,25998300
2021-05-13,43.23086929321289,43.46228385958065,42.45531448483561,42.602293619816855,21475200
2021-05-14,43.63115692138672,43.85631569720951,43.29028727771412,43.4091224678339,16091700
2021-05-17,43.43412399291992,43.90633669436835,43.39659992872179,43.78124932270854,19675800
2021-05-18,44.37855911254883,45.213529669228016,44.15965258538132,44.87891586640775,58183800
2021-05-19,44.381690979003906,44.94459148268454,43.93762208350335,44.00329368963829,34874700
2021-05-20,44.53804016113281,44.67876704461818,44.00015940854052,44.250337751199716,30540900
2021-05-21,44.328521728515625,44.74444304045201,44.281613955680754,44.569319972768426,22927500
2021-05-24,44.33164978027344,44.538044697217245,44.20655880678699,44.33164978027344,18945900
2021-05-25,44.51303482055664,44.606850379551645,44.11587727710994,44.34416395129829,21505200
2021-05-26,44.45986557006836,44.68189999264704,44.331650273356445,44.52866506942608,19294200
2021-05-27,44.30976104736328,44.93208089852668,44.30976104736328,44.82888164366785,56577000
2021-05-28,44.41608810424805,44.54743130874565,44.2941250234286,44.384816253542326,21186300
2021-06-01,44.30037307739258,44.65687497615619,44.1784100179033,44.47236822619375,20767500
2021-06-02,44.203433990478516,44.31601336017331,43.8094008282963,44.21594201403713,23298000
2021-06-03,44.281612396240234,44.35979201487848,44.01579811403666,44.2159408008174,18374400
2021-06-04,44.35980224609375,44.49740126969995,44.17216753925206,44.2378391498215,13635900
2021-06-07,44.06270217895508,44.39731592894821,43.90321147574812,44.35978828362502,16630800
2021-06-08,43.72808837890625,44.06270212851635,43.72183257841513,43.940739070772196,20120700
2021-06-09,43.49354553222656,43.784375833177116,43.47790960998728,43.57485304363746,17085300
2021-06-10,43.74373245239258,43.84067590506968,43.49355406862882,43.49355406862882,16378500
2021-06-11,44.01579284667969,44.047064690392695,43.737466995734344,43.85317424900571,25232400
2021-06-14,43.956382751464844,44.0720900291402,43.790639797528954,44.0720900291402,15140700
2021-06-15,43.7812614440918,44.06583958800647,43.67493428567656,44.0439478603718,19327200
2021-06-16,42.88999938964844,43.793769500323336,42.8337079094764,43.73435369805897,28794900
2021-06-17,43.06825256347656,43.26527096467176,42.75240255171507,42.84309378901662,19341900
2021-06-18,42.27080535888672,42.65232694008682,42.03000710299377,42.35524078560454,44812800
2021-06-21,42.65544509887695,42.764896549118475,42.32708716931937,42.42403059815704,20775000
2021-06-22,42.85247802734375,43.06825669809721,42.6022995990184,42.6022995990184,19107000
2021-06-23,42.51785659790039,42.83996238549825,42.50847647424569,42.6867274543562,19390500
2021-06-24,42.81494140625,42.91814065736374,42.561638708395634,42.58352685584367,23444100
2021-06-25,43.321556091308594,43.42475534750036,42.818071413888596,42.883743017131735,28640700
2021-06-28,43.18708419799805,43.355955054359754,42.717999281178614,43.1683203718652,15549000
2021-06-29,42.93690490722656,43.30279056200284,42.9150131807284,43.12453958575727,35962500
2021-06-30,44.10023498535156,44.58808369514656,43.37158803185744,43.643658124041245,45511200
2021-07-01,43.568599700927734,44.1721556383771,43.47165626180894,43.90946926687239,26348700
2021-07-02,43.81565856933594,44.119000521772335,43.577988217031766,43.577988217031766,26280600
2021-07-06,43.76249313354492,44.01579939993328,43.62802203825852,43.74998153113045,18279300
2021-07-07,43.69056701660156,44.1533961121714,43.581115544099845,43.70620294124467,25607400
2021-07-08,43.65304946899414,43.98453544274759,43.22462002425009,43.26214768361245,21267000
2021-07-09,43.87507629394531,44.0439471527935,43.75936901345066,43.90947604588972,15185400
2021-07-12,43.79689025878906,44.02830478592245,43.571727953654715,43.99703293942696,19515000
2021-07-13,43.962642669677734,44.15027736793311,43.76249994589445,43.778135872512884,18947700
2021-07-14,44.26598358154297,44.34416321273671,43.728099129728164,44.0032935788306,18812100
2021-07-15,44.30037307739258,44.606839308011004,44.12211854917749,44.406696635430286,17974800
2021-07-16,44.269107818603516,44.44735879450586,44.07834523967841,44.31288769268172,18095400
2021-07-19,44.165897369384766,44.71316176136781,43.70932060332199,44.22218525338137,27383100
2021-07-20,44.366050720214844,44.5536853960632,44.025181118737564,44.0846004958592,19020300
2021-07-21,44.14714431762695,44.5755736673689,44.00328951491522,44.5630656432999,18591900
2021-07-22,44.17841720581055,44.4442315124032,44.03143807775155,44.13463375228907,13013400
2021-07-23,44.54117202758789,44.631863250616966,44.0971067718888,44.256593913795896,15947400
2021-07-26,44.60371398925781,44.98836701289688,44.237828368446834,44.519282149532344,18517200
2021-07-27,44.60685348510742,44.71943645834053,44.394202722613365,44.71943645834053,15395700
2021-07-28,44.42546081542969,44.79760221863613,44.30037343347793,44.556803998012356,14071500
2021-07-29,44.48175048828125,44.67251303265401,44.41295099945282,44.606837865181554,11063100
2021-07-30,44.57870101928711,44.70691631679191,44.15652389736019,44.15652389736019,16332300
2021-08-02,44.47549819946289,44.67876878180826,44.30349946381167,44.666260758897295,19958400
2021-08-03,44.97585678100586,45.00087640670527,44.51928350561919,44.54429955248501,18915300
2021-08-04,44.66939926147461,45.0133932355895,44.63812740735819,44.8382665579364,15301500
2021-08-05,45.49810791015625,45.513743835076234,45.02902300488917,45.10407830757213,27005400
2021-08-06,45.41679382324219,45.80457114713471,45.329230509040656,45.7232636335309,19263600
2021-08-09,45.52626419067383,45.80771447217719,45.46997270283936,45.62945988345194,15811800
2021-08-10,46.49569320678711,46.58012862582133,45.73577443547908,45.96093674584819,38262000
2021-08-11,46.91161346435547,47.40259004410024,46.64579919000429,46.75525065286454,41455800
2021-08-12,46.786067962646484,47.14702120781572,46.70759705473741,46.76723508842845,18269100
2021-08-13,46.933589935302734,47.19410359031261,46.817456866056894,46.886505951767596,15981300
2021-08-16,47.31651306152344,47.62411068433396,46.77978872311121,46.980667923639686,47791500
2021-08-17,47.30081558227539,47.86578738779036,46.798617623594716,47.2066512200208,50950200
2021-08-18,46.798622131347656,47.88776428364528,46.773510434993234,47.2537397487406,28211700
2021-08-19,47.11564254760742,47.288274264890404,46.45336679076078,46.55694582113057,22630500
2021-08-20,47.53622817993164,47.620974322581255,47.00264321836191,47.23176994863502,19400400
2021-08-23,47.222354888916016,47.64294618723036,47.20979724418749,47.56133586450955,16166100
2021-08-24,46.73584747314453,47.23804910214595,46.67307361652074,47.23804910214595,18828900
2021-08-25,46.754676818847656,46.85511641866464,46.462776252381474,46.58204872616457,21921300
2021-08-26,46.24934768676758,46.5381088714962,46.03591082152843,46.28700984651232,23466900
2021-08-27,45.988826751708984,46.35605882189283,45.882108327619996,46.29956019878628,23088600
2021-08-30,46.35919952392578,46.45336030638864,45.83188980292438,45.95744110487847,16440600
2021-08-31,46.48474884033203,46.591463670831004,46.214816965064024,46.450222503169684,25078500
2021-09-01,46.384315490722656,46.43139948193789,46.00452929334873,46.31526639374903,19056600
2021-09-02,46.62913131713867,46.701323405417476,46.35606001973938,46.49102596286744,20018100
2021-09-03,46.845703125,46.97125083238036,46.42197242858422,46.51613680112302,17211900
2021-09-07,46.22423553466797,46.82059436615119,46.158322265756745,46.757820508522165,25345200
2021-09-08,46.28386306762695,46.553794925516726,46.05473636630326,46.12378903618234,19508400
2021-09-09,45.95744323730469,46.33095415734478,45.77539689422737,46.283870171925045,22328700
2021-09-10,45.79109191894531,46.214822658134345,45.64670773047888,46.202265012525864,15775200
2021-09-13,45.530574798583984,46.1865716955784,45.398748255303445,45.98883188065759,19529400
2021-09-14,45.29201889038086,45.78794160572708,45.17274642952552,45.66239032356244,16533900
2021-09-15,45.37049102783203,45.43326487462723,45.13194609960653,45.21983164032168,14850000
2021-09-16,45.52116394042969,45.60904950725709,45.10057257633162,45.33597816375961,18428400
2021-09-17,45.42699432373047,45.875836749241955,45.2041464086345,45.24180856836663,73032600
2021-09-20,44.80238342285156,45.571373884080174,44.45084482366124,45.04092477829957,25054500
2021-09-21,44.8902587890625,45.3799026640592,44.780404564442875,44.789819204037684,17437500
2021-09-22,44.786685943603516,45.07231486924342,44.661138241083755,45.03150971072246,15044400
2021-09-23,44.811798095703125,45.08172996927384,44.71135849586302,44.95304285447977,15585300
2021-09-24,44.93734359741211,45.10056063315664,44.723910356211725,44.72704976705353,13360500
2021-09-27,44.648582458496094,45.05661606787187,44.51989175799778,44.84318282665968,21250800
2021-09-28,44.09931182861328,44.59209528924122,43.93923775460281,44.53245724394017,20580900
2021-09-29,44.08046340942383,44.51675167458224,44.04280125893778,44.146376662778046,21375600
2021-09-30,43.747772216796875,44.48537589007538,43.70697064226038,44.143255459867774,22457700
2021-10-01,43.01643753051758,43.826229524963665,42.66175953508813,43.71009646706239,30014400
2021-10-04,42.60212707519531,43.38681466135144,42.281975373388484,43.02899720827234,29970300
2021-10-05,42.881473541259766,43.22359390873031,42.655482644945955,42.67117610796741,20597400
2021-10-06,43.195350646972656,43.248709863301066,42.727678937277176,42.762205277724746,19376700
2021-10-07,43.703819274902344,44.16207625620791,43.553159888281726,43.5594351177223,21068100
2021-10-08,43.835655212402344,43.970621166430035,43.63163657566245,43.835655212402344,13847400
2021-10-11,43.79484176635742,44.187185500662714,43.76659425313654,43.791705947557595,13048200
2021-10-12,43.747772216796875,44.07106336152862,43.65047200982051,43.73521816247827,15789300
2021-10-13,43.43075942993164,43.94551157152065,43.355427920818876,43.78543750266211,17937900
2021-10-14,43.901554107666016,43.9643279470288,43.47154827922717,43.47154827922717,19783500
2021-10-15,44.114990234375,44.28762189604286,43.92980452240483,44.13696251640626,20737200
2021-10-18,44.46967697143555,44.5732559888727,43.889011620353415,43.94237083466986,19887000
2021-10-19,45.4144401550293,45.703204930930895,45.091149038791514,45.395607279209216,33444300
2021-10-20,45.82561111450195,45.97940992118809,45.47720834327287,45.47720834327287,17453700
2021-10-21,46.07984924316406,46.1143719869862,45.76597280984122,46.007657160619345,13954500
2021-10-22,46.560081481933594,46.98381221203689,46.17087709250551,46.17087709250551,21195600
2021-10-25,47.099945068359375,47.244325661054624,46.45650224386166,46.698186627464274,19287900
2021-10-26,46.68876266479492,47.253738096984044,46.597741299700076,47.08110641559264,17418600
2021-10-27,46.30583953857422,46.77351121595115,46.261898559224676,46.754678341371765,14565600
2021-10-28,46.594600677490234,46.760953532687125,46.36233456238527,46.5600743421095,12598500
2021-10-29,46.89906692504883,47.11250020367535,46.31526212621529,46.42511638091892,22022700
2021-11-01,47.01519775390625,47.3165165770866,46.87709239528099,47.074832199492405,12549600
2021-11-02,46.993221282958984,47.13760545121265,46.85511593663057,47.071692189011074,13638900
2021-11-03,47.137603759765625,47.17213009510882,46.776646944087126,46.95555744250302,14209500
2021-11-04,47.48286056518555,47.66177105246351,47.02774300436039,47.137600825250786,15149100
2021-11-05,47.153297424316406,47.70885461103769,46.961832873682425,47.70885461103769,15081900
2021-11-08,46.85197830200195,47.241179038203384,46.68248603662245,47.150157675834954,15373200
2021-11-09,47.01519775390625,47.040309451839796,46.72643298369081,46.93045161038654,15001800
2021-11-10,46.59145736694336,46.961828792571254,46.44707680780154,46.68248231405651,16803600
2021-11-11,46.61029815673828,46.76409697377962,46.5129979639173,46.695044297067035,13603200
2021-11-12,46.37803268432617,46.842564961208424,46.30898000662687,46.76723705317513,18313800
2021-11-15,46.11123275756836,46.594597831370145,45.951155141852944,46.50043347153665,28896000
2021-11-16,44.93734359741211,46.039043322673855,44.664275918230466,45.543124169766415,73986600
2021-11-17,44.5512809753418,45.4238540421546,44.51361881930946,44.934210093699804,33116100
2021-11-18,44.9342041015625,44.97500566315736,44.21229412316208,44.61405246995863,24394200
2021-11-19,44.692527770996094,45.197865205492135,44.55128300542749,45.078592725946194,28119300
2021-11-22,45.442684173583984,45.624734095158644,44.570114682464535,44.77727270853008,29126400
2021-11-23,45.76597595214844,45.819335164997185,44.962459124318585,45.27633198718873,29907900
2021-11-24,45.9951057434082,46.158319199201976,45.71261621883745,45.740867326496634,18089400
2021-11-26,45.480350494384766,46.415693850499856,45.329691089533945,45.96371563594739,21039600
2021-11-29,44.767852783203125,45.59020603425741,44.64230508148718,45.51173512868158,33039600
2021-11-30,44.140113830566406,44.727058046519666,43.945509834387025,44.406906329453896,64818900
2021-12-01,43.04468536376953,44.168353796778554,43.01329843891496,44.10244053618328,36621300
2021-12-02,42.5205192565918,43.45272682076141,42.44833075916723,43.1984883941697,39805800
